sentence,cluster_label,dim1,dim2
"Journalist John Pilger in a column published in the ""New Statesman"" on 25 July 2005, ascribed blame to Blair, whose decision to support the invasion of Iraq, and the overthrow of the Saddam Hussein regime, generated the rage that he claimed precipitated those bombings.
",1,-1.2922395,1.666791
"With the 2020 ElvisFest cancelled as the COVID-19 pandemic was to blame, the 22nd was deferred to 2021.
",2,-0.7662958,-0.8148281
"Two days after the match, Scott and assistant manager Terry Bullivant were sacked and captain Kevin O'Connor remarking that the blame led with the players, for ""making far too many individual mistakes"".
",1,-1.9195273,2.2303953
"The cause of the rampage is disputed: many accounts attribute blame to the Italian fans for sparking the violence, but this claim is contested by other eye-witnesses and has been criticized for being unsubstantiated.
",1,-0.8435383,1.0061988
"If a country now is devastated by an epidemic, we blame it on the lack of sufficient hygiene.
",2,1.9429307,-2.3684518
"This was untrue; no copy had been destroyed and his superiors had laid no blame upon the author.
",1,-1.9742872,0.6080876
"While Selby and Brandon were a partnership geared towards the ideals of justice, Madison City police chief Otto Larkin was portrayed as a political hack, who arrested suspects and would just blame the D.A.
",2,0.46341717,0.43068922
"In his text, the blame has shifted from men to women.
",1,-1.4326758,2.4065044
"This anomaly in the pattern of typical witch trials, combined with widespread blame for the northern attacks on colonial leadership, suggests the relevance of the northern guerrilla attacks to the accusers.
",1,-1.4757608,0.5581285
"When Tommy says the NTO will end it, Pete retorts that Tommy is to blame for his son's death, having failed to protect him.
",2,-0.73875844,-3.0166352
"Belle is later found badly beaten and although Angelo is not responsible, he gets the blame.
",1,-2.182674,2.0945199
"The broadcaster said that the current economic downturn is to blame for this decision and that the change would bring ""Big Brother"" into line with other programmes of its kind, such as ""The X Factor"" and ""Strictly Come Dancing"".
",2,-0.66105586,-3.8113968
"Blame Sally is a collaboration of four solo female singer-songwriters from San Francisco who have recorded and performed together frequently over the past decade.
",-1,3.5612638,10.817945
"Rosenow believed that the storyline would always see somebody getting hurt, but she thought Josh only had himself to blame.
",2,-0.45702237,-1.5823334
"Economists, such as Barry Eichengreen, Peter Temin and Ben Bernanke, blame the gold standard of the 1920s for prolonging the economic depression which started in 1929 and lasted for about a decade.
",2,2.301319,-2.734772
"Quickly after the tremor rumors spread, apparently encouraged by the friars of Santarém, that the disaster was divine punishment (Latin: ""Ira Dei""- Wrath of God) and that the Jewish community was to blame.
",2,-0.77649224,-2.1222272
"Fay's conclusion was that all the European powers shared in the blame, but he blamed mostly the system of secret alliances that divided Europe after the Franco-Prussian War into two mutually suspicious camps of group solidarity: Triple Alliance against Triple Entente (Fay's student Allan B. Calhamer, would later develop and publish the game ""Diplomacy"", based on this thesis).
",1,-1.622088,1.6548434
"The blame for the failure of the parachute was initially laid at Cayley's door, but tests later revealed that although Cayley had neglected to mention the additional weight of the parachute in his paper, the cause of the crash had been a combination of the parachute's weight and its flimsy construction, in particular the weak stitching connecting the fabric to the hoops.
",1,-2.4394279,1.2296019
"Roxie convinces her husband Amos that the victim was a burglar, and Amos agrees to take the blame.
",1,-2.3859954,2.0475683
"Luigi Cantarelli pointed out that Seutonius did not indicate that Attica was in any way to blame for Epirota's actions, which Reinhold observes is true.
",2,-1.0456177,-2.2473924
"Still others have suggested that Sibley was trying to shift the blame for the carnage to Brown's lack of experience as a military commander, rather than taking responsibility himself.
",1,-2.2522385,0.5942519
"Although exhaustive in their attention to detail, the Guides were not intended as critiques of the series' episodes or movies, but lighthearted musings that Farrand explained with the philosophy, ""All nitpickers shall perform their duties with lightheartedness and good cheer,"" explaining that nitpicking should be about having fun with one's favorite television shows, not pointing fingers and assigning blame.
",1,-1.5463,1.310271
"Shirley concluded that the theft had no effect on the race, even though Carter continued to blame his defeat on the stolen papers.
",2,1.4704695,-2.402043
"A few days later, Singh's parents leave, and he has a big fight with Manjari, who holds his idealism to blame for the quagmire they find themselves amidst, including their daughter's death.
",2,-1.3977209,-2.2464278
"Not only blame, but also praise and approval, are examples of a judgmental attitude.
",1,-0.5692159,2.5207493
"Sabre's career began in 2008 when he appeared on the tracks ""Lucky"" and ""Used to Blame"" from the album ""Sense the Terror"" by Irish rappers Terawrizt and Nu-Centz.
",0,8.768748,3.0142424
"He angrily declares that her absence is to blame for the current state of his life, declaring that he is the reason Phil has left due to his homosexuality, but Kathy tells him that she and Phil knew that he was gay before he even started school, and that they have always loved him.
",2,-0.37661532,-2.985999
"Fuhrman believes that Simpson is guilty of the murders and places blame for his acquittal on the lead detectives' failure to enter evidence into the chain of custody and the prosecution's failure to adequately argue their case.
",1,-2.200489,0.10414568
"One cannot blame defenders for their situation.
",2,1.486699,-1.7564837
"Gormé had achieved international fame from the song ""Blame it on the Bossa Nova"", which sold 250,000 copies in Spanish in addition to sales in English.
",0,8.936884,2.336554
"Meanwhile, Quagmire accidentally knocks over a carton of Kool-Aid mix on the kitchen floor of the Griffin's house and leaves Peter to take the blame.
",1,-2.0332334,2.3174427
"It is common for micromanagers, especially those who exhibit narcissistic tendencies and/or micromanage deliberately and for strategic reasons, to delegate work to subordinates and then micromanage those subordinates' performance, enabling the micromanagers in question to both take credit for positive results and shift the blame for negative results to their subordinates.
",1,-2.6933448,1.7283244
"In 2010, Tom Jones recorded ""Did Trouble Me"", from Werner's ""The Gospel Truth"", for his album ""Praise and Blame"".
",0,8.079071,3.2777565
"Some of or all of the blame of the assault is then placed on these victims, and so they are not worthy of having their case presented in court.
",1,-2.0553973,1.1596041
"According to a study by Dani Rodrik, the shrinkage of the non-mineral tradable sector since the early-1990s and the weakness of the export-oriented manufacturing were more to blame for the low level of employment.
",2,-0.012340424,-3.7446148
"Meanwhile, Khrushchev attempted to restore relations with Tito's Yugoslavia with a visit to Belgrade in May 1955, however the Yugoslavian leader was unmoved by an attempt by Khrushchev to blame Beria for the break with Yugoslavia.
",2,1.8913136,-2.516853
"After having a few small hits under his own name such as ""Blame It On The Bassline"", a 1989 hip-house crossover single featuring MC Wildski, and ""For Spacious Lies"" with Lester Noel, Cook decided that further releases would be under the collective name ""Beats International"" - just one of the names he went on to use in the 1990s.
",0,9.083845,2.7562923
